year,state_name,county_name,Value
2018,INDIANA,CLINTON,5.433360682180152
2017,INDIANA,CLINTON,4.701800197622936
2016,INDIANA,CLINTON,4.8415079290487935
2015,INDIANA,CLINTON,3.723846077641937
2014,INDIANA,CLINTON,5.43844096332291
2013,INDIANA,CLINTON,4.864369194191207
2021,INDIANA,DECATUR,4.732281884479487
2020,INDIANA,DECATUR,5.321594497039467
2019,INDIANA,DECATUR,4.572253028482597
2018,INDIANA,DECATUR,5.253010701612228
2017,INDIANA,DECATUR,4.831347366763277
2016,INDIANA,DECATUR,4.5443114821974255
2015,INDIANA,DECATUR,4.518910076483633
2014,INDIANA,DECATUR,5.227609295898436
2013,INDIANA,DECATUR,4.653537526766731
2021,INDIANA,GRANT,5.3419156216105
2020,INDIANA,GRANT,4.770383993050176
2018,INDIANA,GRANT,5.192047327899126
2017,INDIANA,GRANT,4.308078409059157
2015,INDIANA,GRANT,3.4317299119333264
2014,INDIANA,GRANT,4.699260057051557
2013,INDIANA,GRANT,4.600194574767768
2021,INDIANA,HAMILTON,5.486703634179116
2020,INDIANA,HAMILTON,4.793245258192588
2019,INDIANA,HAMILTON,3.9804002753512377
2018,INDIANA,HAMILTON,4.432545297056739
2017,INDIANA,HAMILTON,3.9549988696374454
2016,INDIANA,HAMILTON,4.559552325625701
2015,INDIANA,HAMILTON,3.693364390785386
2014,INDIANA,HAMILTON,5.011697347331202
2013,INDIANA,HAMILTON,4.409684031914326
2021,INDIANA,HANCOCK,4.831347366763277
2020,INDIANA,HANCOCK,4.7881649770498305
2019,INDIANA,HANCOCK,3.5104742696460822
2018,INDIANA,HANCOCK,4.762763571336038
2017,INDIANA,HANCOCK,4.015962243350547
2016,INDIANA,HANCOCK,4.3792023450577755
2015,INDIANA,HANCOCK,3.807670716497451
2014,INDIANA,HANCOCK,4.790705117621209
2013,INDIANA,HANCOCK,4.412224172485705
2021,INDIANA,HENDRICKS,5.291112810182916
2020,INDIANA,HENDRICKS,5.21236845247016
2019,INDIANA,HENDRICKS,4.473187546198806
2018,INDIANA,HENDRICKS,5.255550842183607
2017,INDIANA,HENDRICKS,4.656077667338111
2016,INDIANA,HENDRICKS,4.541771341626046
2015,INDIANA,HENDRICKS,3.802590435354692
2014,INDIANA,HENDRICKS,5.042179034187752
2013,INDIANA,HENDRICKS,4.663698089052248
2021,INDIANA,HOWARD,5.76611909703083
2020,INDIANA,HOWARD,5.413039557609118
2019,INDIANA,HOWARD,4.714500900479832
2018,INDIANA,HOWARD,5.479083212464977
2017,INDIANA,HOWARD,4.701800197622936
2016,INDIANA,HOWARD,4.894850881047757
2015,INDIANA,HOWARD,4.074385476492269
2014,INDIANA,HOWARD,5.095521986186715
2021,INDIANA,JOHNSON,4.3665016422008796
2020,INDIANA,JOHNSON,4.6789389324805235
2019,INDIANA,JOHNSON,4.2979178467736405
2017,INDIANA,JOHNSON,4.455406562199152
2016,INDIANA,JOHNSON,4.087086179349165
2015,INDIANA,JOHNSON,3.861013668496415
2014,INDIANA,JOHNSON,4.7475227279077625
2013,INDIANA,JOHNSON,4.3919030479146715
2021,INDIANA,MADISON,5.494324055893253
2020,INDIANA,MADISON,5.199667749613264
2019,INDIANA,MADISON,4.036283367921581
2018,INDIANA,MADISON,5.2098283118987805
2017,INDIANA,MADISON,4.20139250506123
2016,INDIANA,MADISON,4.600194574767768
2015,INDIANA,MADISON,3.4622115987898776
2014,INDIANA,MADISON,4.988836082188788
2013,INDIANA,MADISON,4.600194574767768
2021,INDIANA,MARION,4.620515699338802
2020,INDIANA,MARION,4.874529756476724
2019,INDIANA,MARION,3.6628827039288354
2015,INDIANA,MARION,4.262355878774332
2014,INDIANA,MARION,4.534150919911908
2021,INDIANA,MORGAN,4.971055098189134
2020,INDIANA,MORGAN,4.775464274192934
2018,INDIANA,MORGAN,5.004076925617063
2017,INDIANA,MORGAN,4.287757284488124
2016,INDIANA,MORGAN,4.2166333484895056
2015,INDIANA,MORGAN,3.9473784479233083
2014,INDIANA,MORGAN,5.004076925617063
2013,INDIANA,MORGAN,4.567172747339838
2021,INDIANA,RUSH,5.009157206759822
2020,INDIANA,RUSH,5.1285438136146455
2019,INDIANA,RUSH,4.572253028482597
2018,INDIANA,RUSH,5.17934662504223
2017,INDIANA,RUSH,4.709420619337075
2016,INDIANA,RUSH,4.795785398763968
2015,INDIANA,RUSH,4.3106185496305365
2014,INDIANA,RUSH,5.011697347331202
2013,INDIANA,RUSH,4.91771214619017
2021,INDIANA,SHELBY,4.803405820478106
2020,INDIANA,SHELBY,4.85166849133431
2019,INDIANA,SHELBY,4.153129834205025
2018,INDIANA,SHELBY,4.935493130189825
2017,INDIANA,SHELBY,4.539231201054666
2016,INDIANA,SHELBY,4.191231942775714
2015,INDIANA,SHELBY,3.9931009782081337
2014,INDIANA,SHELBY,4.772924133621555
2013,INDIANA,SHELBY,4.541771341626046
2021,INDIANA,TIPTON,5.710236004460487
2020,INDIANA,TIPTON,5.50448461817877
2019,INDIANA,TIPTON,4.3792023450577755
2018,INDIANA,TIPTON,5.47400293132222
2017,INDIANA,TIPTON,4.386822766771913
2016,INDIANA,TIPTON,5.042179034187752
2015,INDIANA,TIPTON,4.404603750771568
2014,INDIANA,TIPTON,5.458762087893945
2013,INDIANA,TIPTON,4.856748772477069
2019,INDIANA,OTHER (COMBINED) COUNTIES,4.277596722202607
2013,INDIANA,OTHER (COMBINED) COUNTIES,4.549391763340183
2021,INDIANA,BLACKFORD,5.230149436469815
2020,INDIANA,BLACKFORD,4.772924133621555
2018,INDIANA,BLACKFORD,5.105682548472233
2017,INDIANA,BLACKFORD,4.551931903911562
2016,INDIANA,BLACKFORD,4.417304453628464
2015,INDIANA,BLACKFORD,2.9846651713705836
2014,INDIANA,BLACKFORD,3.990560837636755
2013,INDIANA,BLACKFORD,4.381742485629155
2021,INDIANA,DELAWARE,5.085361423901198
2020,INDIANA,DELAWARE,4.877069897048103
2019,INDIANA,DELAWARE,4.003261540493651
2018,INDIANA,DELAWARE,5.286032529040157
2017,INDIANA,DELAWARE,3.9372178856377915
2016,INDIANA,DELAWARE,4.191231942775714
2015,INDIANA,DELAWARE,3.304722883364365
2014,INDIANA,DELAWARE,4.419844594199843
2013,INDIANA,DELAWARE,4.427465015913981
2021,INDIANA,FAYETTE,5.026938190759477
2020,INDIANA,FAYETTE,4.864369194191207
2019,INDIANA,FAYETTE,4.503669233055358
2018,INDIANA,FAYETTE,5.044719174759131
2017,INDIANA,FAYETTE,4.394443188486051
2016,INDIANA,FAYETTE,4.399523469628809
2015,INDIANA,FAYETTE,4.6103551370532845
2014,INDIANA,FAYETTE,4.7602234307646585
2013,INDIANA,FAYETTE,4.374122063915017
2021,INDIANA,HENRY,5.186967046756368
2020,INDIANA,HENRY,4.993916363331547
2018,INDIANA,HENRY,5.042179034187752
2017,INDIANA,HENRY,4.386822766771913
2016,INDIANA,HENRY,4.511289654769495
2015,INDIANA,HENRY,4.013422102779168
2014,INDIANA,HENRY,4.899931162190516
2020,INDIANA,JAY,4.569712887911217
2019,INDIANA,JAY,4.1886918022043345
2018,INDIANA,JAY,4.790705117621209
2017,INDIANA,JAY,4.046443930207098
2016,INDIANA,JAY,4.249655175917436
2015,INDIANA,JAY,2.7509722388036955
2014,INDIANA,JAY,4.295377706202261
2021,INDIANA,RANDOLPH,5.207288171327401
2020,INDIANA,RANDOLPH,4.671318510766386
2019,INDIANA,RANDOLPH,4.330939674201571
2018,INDIANA,RANDOLPH,4.6941797759087995
2017,INDIANA,RANDOLPH,4.308078409059157
2016,INDIANA,RANDOLPH,4.211553067346747
2015,INDIANA,RANDOLPH,3.678123547357111
2014,INDIANA,RANDOLPH,4.562092466197079
2013,INDIANA,RANDOLPH,4.351260798772604
2021,INDIANA,UNION,5.2784121073260195
2020,INDIANA,UNION,5.3063536536111915
2019,INDIANA,UNION,4.546851622768804
2018,INDIANA,UNION,5.17934662504223
2017,INDIANA,UNION,4.5976544341963885
2016,INDIANA,UNION,4.498588951912599
2015,INDIANA,UNION,4.419844594199843
2014,INDIANA,UNION,5.08028114275844
2013,INDIANA,UNION,5.37239730846705
2021,INDIANA,WAYNE,5.138704375900163
2020,INDIANA,WAYNE,4.739902306193625
2019,INDIANA,WAYNE,4.254735457060193
2018,INDIANA,WAYNE,4.8694494753339645
2017,INDIANA,WAYNE,4.3665016422008796
2016,INDIANA,WAYNE,4.247115035346056
2015,INDIANA,WAYNE,4.094706601063303
2014,INDIANA,WAYNE,4.704340338194315
2013,INDIANA,WAYNE,4.503669233055358
2019,INDIANA,OTHER (COMBINED) COUNTIES,4.231874191917781
2018,INDIANA,OTHER (COMBINED) COUNTIES,4.513829795340874
2017,INDIANA,OTHER (COMBINED) COUNTIES,4.729741743908107
2015,INDIANA,OTHER (COMBINED) COUNTIES,4.135348850205371
2013,INDIANA,OTHER (COMBINED) COUNTIES,3.9626192913515834
2021,INDIANA,DAVIESS,5.4968641964646325
2020,INDIANA,DAVIESS,4.88723045933362
2019,INDIANA,DAVIESS,4.277596722202607
2018,INDIANA,DAVIESS,4.98375580104603
2017,INDIANA,DAVIESS,4.927872708475687
2016,INDIANA,DAVIESS,4.3665016422008796
2015,INDIANA,DAVIESS,4.43000515648536
2014,INDIANA,DAVIESS,5.339375481039121
2013,INDIANA,DAVIESS,4.645917105052594
2021,INDIANA,DUBOIS,4.856748772477069
2020,INDIANA,DUBOIS,4.671318510766386
2019,INDIANA,DUBOIS,4.155669974776404
2018,INDIANA,DUBOIS,4.752603009050521
2017,INDIANA,DUBOIS,5.032018471902235
2016,INDIANA,DUBOIS,3.6400214387864227
2015,INDIANA,DUBOIS,4.211553067346747
2014,INDIANA,DUBOIS,4.836427647906035
2013,INDIANA,DUBOIS,4.584953731339493
2020,INDIANA,GIBSON,5.0879015644725785
2019,INDIANA,GIBSON,4.546851622768804
2018,INDIANA,GIBSON,4.673858651337765
2017,INDIANA,GIBSON,4.943113551903962
2016,INDIANA,GIBSON,4.107407303920199
2015,INDIANA,GIBSON,4.498588951912599
2014,INDIANA,GIBSON,4.960894535903617
2013,INDIANA,GIBSON,4.49604881134122
2021,INDIANA,GREENE,5.04979945590189
2020,INDIANA,GREENE,4.681479073051903
2019,INDIANA,GREENE,3.398708084505397
2018,INDIANA,GREENE,4.549391763340183
2017,INDIANA,GREENE,4.0921664604919235
2016,INDIANA,GREENE,3.9626192913515834
2014,INDIANA,GREENE,4.72466146276535
2021,INDIANA,KNOX,5.153945219328438
2020,INDIANA,KNOX,4.750062868479142
2018,INDIANA,KNOX,4.5570121850543215
2017,INDIANA,KNOX,4.6916396353374195
2016,INDIANA,KNOX,4.3106185496305365
2015,INDIANA,KNOX,4.178531239918817
2014,INDIANA,KNOX,4.932952989618445
2013,INDIANA,KNOX,4.577333309625354
2021,INDIANA,MARTIN,5.288572669611536
2020,INDIANA,MARTIN,4.8415079290487935
2018,INDIANA,MARTIN,4.645917105052594
2016,INDIANA,MARTIN,4.082005898206407
2015,INDIANA,MARTIN,3.794970013640555
2014,INDIANA,MARTIN,4.7881649770498305
2020,INDIANA,PIKE,4.607814996481905
2016,INDIANA,PIKE,3.7213059370705577
2014,INDIANA,PIKE,4.336019955344328
2013,INDIANA,PIKE,4.295377706202261
2021,INDIANA,POSEY,5.588309257034284
2020,INDIANA,POSEY,5.054879737044648
2019,INDIANA,POSEY,4.485888249055702
2018,INDIANA,POSEY,4.62559598048156
2017,INDIANA,POSEY,4.8288072261918975
2016,INDIANA,POSEY,3.657802422786077
2015,INDIANA,POSEY,4.833887507334657
2014,INDIANA,POSEY,5.011697347331202
2013,INDIANA,POSEY,4.902471302761895
2021,INDIANA,SPENCER,4.772924133621555
2020,INDIANA,SPENCER,4.640836823909835
2019,INDIANA,SPENCER,4.021042524493306
2017,INDIANA,SPENCER,4.98629594161741
2016,INDIANA,SPENCER,3.787349591926417
2015,INDIANA,SPENCER,4.158210115347783
2014,INDIANA,SPENCER,4.419844594199843
2013,INDIANA,SPENCER,4.6916396353374195
2021,INDIANA,SULLIVAN,4.922792427332929
2020,INDIANA,SULLIVAN,4.645917105052594
2019,INDIANA,SULLIVAN,4.186151661632955
2018,INDIANA,SULLIVAN,4.757683290193279
2017,INDIANA,SULLIVAN,4.569712887911217
2016,INDIANA,SULLIVAN,4.1683706776333
2015,INDIANA,SULLIVAN,4.140429131348129
2014,INDIANA,SULLIVAN,4.9786755199032715
2021,INDIANA,VANDERBURGH,5.517185321035666
2020,INDIANA,VANDERBURGH,5.199667749613264
2019,INDIANA,VANDERBURGH,4.259815738202952
2018,INDIANA,VANDERBURGH,4.562092466197079
2017,INDIANA,VANDERBURGH,4.927872708475687
2016,INDIANA,VANDERBURGH,3.911816479923999
2015,INDIANA,VANDERBURGH,4.226793910775022
2014,INDIANA,VANDERBURGH,4.775464274192934
2013,INDIANA,VANDERBURGH,4.564632606768458
2020,INDIANA,WARRICK,4.493508670769841
2019,INDIANA,WARRICK,3.97531999420848
2018,INDIANA,WARRICK,4.094706601063303
2017,INDIANA,WARRICK,4.633216402195698
2016,INDIANA,WARRICK,3.41902920907643
2015,INDIANA,WARRICK,3.8584735279250357
2014,INDIANA,WARRICK,4.455406562199152
2013,INDIANA,WARRICK,4.663698089052248
2019,INDIANA,OTHER (COMBINED) COUNTIES,3.3428249919350534
2018,INDIANA,OTHER (COMBINED) COUNTIES,4.3258593930588125
2017,INDIANA,OTHER (COMBINED) COUNTIES,4.259815738202952
2016,INDIANA,OTHER (COMBINED) COUNTIES,3.208197541651955
2015,INDIANA,OTHER (COMBINED) COUNTIES,3.888955214781586
2014,INDIANA,OTHER (COMBINED) COUNTIES,4.381742485629155
2013,INDIANA,OTHER (COMBINED) COUNTIES,3.901655917638482
2021,INDIANA,BROWN,4.518910076483633
2019,INDIANA,CRAWFORD,3.2107376822233347
2021,INDIANA,FLOYD,4.493508670769841
2020,INDIANA,FLOYD,4.348720658201224
2019,INDIANA,FLOYD,3.7187657964991785
2016,INDIANA,FLOYD,3.266620774793677
2015,INDIANA,FLOYD,4.015962243350547
2014,INDIANA,FLOYD,3.8635538090677937
2021,INDIANA,HARRISON,4.785624836478451
2020,INDIANA,HARRISON,4.62305583991018
2019,INDIANA,HARRISON,3.401248225076776
2018,INDIANA,HARRISON,4.805945961049484
2017,INDIANA,HARRISON,4.127728428491233
2016,INDIANA,HARRISON,3.8051305759260723
2015,INDIANA,HARRISON,4.39698332905743
2014,INDIANA,HARRISON,4.521450217055012
2013,INDIANA,HARRISON,4.26743615991709
2020,INDIANA,JACKSON,4.709420619337075
2018,INDIANA,JACKSON,4.399523469628809
2017,INDIANA,JACKSON,4.23441433248916
2016,INDIANA,JACKSON,4.0921664604919235
2015,INDIANA,JACKSON,3.8508531062108977
2014,INDIANA,JACKSON,4.356341079915363
2013,INDIANA,JACKSON,3.77972917021228
2021,INDIANA,LAWRENCE,4.88723045933362
2020,INDIANA,LAWRENCE,4.65861780790949
2019,INDIANA,LAWRENCE,3.3148834456498824
2018,INDIANA,LAWRENCE,4.879610037619482
2017,INDIANA,LAWRENCE,4.4604868433419105
2016,INDIANA,LAWRENCE,3.673043266214352
2015,INDIANA,LAWRENCE,4.531610779340529
2014,INDIANA,LAWRENCE,4.836427647906035
2021,INDIANA,MONROE,4.643376964481215
2020,INDIANA,MONROE,4.272516441059848
2019,INDIANA,MONROE,3.403788365648155
2018,INDIANA,MONROE,4.617975558767423
2017,INDIANA,MONROE,3.9727798536371006
2016,INDIANA,MONROE,4.082005898206407
2015,INDIANA,MONROE,4.033743227350202
2014,INDIANA,MONROE,4.587493871910872
2013,INDIANA,MONROE,4.711960759908454
2021,INDIANA,ORANGE,5.0879015644725785
2020,INDIANA,ORANGE,5.21490859304154
2019,INDIANA,ORANGE,3.87625451192469
2018,INDIANA,ORANGE,5.2504705610408475
2017,INDIANA,ORANGE,5.034558612473615
2016,INDIANA,ORANGE,4.122648147348475
2015,INDIANA,ORANGE,4.838967788477414
2014,INDIANA,ORANGE,5.001536785045685
2013,INDIANA,ORANGE,4.607814996481905
2020,INDIANA,PERRY,4.564632606768458
2017,INDIANA,PERRY,4.562092466197079
2014,INDIANA,PERRY,4.381742485629155
2020,INDIANA,WASHINGTON,4.3919030479146715
2019,INDIANA,WASHINGTON,3.411408787362293
2018,INDIANA,WASHINGTON,4.676398791909144
2017,INDIANA,WASHINGTON,4.384282626200534
2016,INDIANA,WASHINGTON,3.7543277644984876
2015,INDIANA,WASHINGTON,3.9626192913515834
2014,INDIANA,WASHINGTON,4.572253028482597
2013,INDIANA,WASHINGTON,3.7111453747850405
2019,INDIANA,OTHER (COMBINED) COUNTIES,3.0735700913688566
2013,INDIANA,OTHER (COMBINED) COUNTIES,3.7543277644984876
2021,INDIANA,CLARK,4.59257415305363
2020,INDIANA,CLARK,4.404603750771568
2019,INDIANA,CLARK,3.3656862570774666
2018,INDIANA,CLARK,4.539231201054666
2017,INDIANA,CLARK,4.033743227350202
2016,INDIANA,CLARK,3.5688975027878045
2015,INDIANA,CLARK,4.117567866205716
2014,INDIANA,CLARK,4.402063610200189
2013,INDIANA,CLARK,4.094706601063303
2021,INDIANA,DEARBORN,3.9804002753512377
2020,INDIANA,DEARBORN,4.399523469628809
2019,INDIANA,DEARBORN,3.2869418993647113
2018,INDIANA,DEARBORN,4.488428389627082
2017,INDIANA,DEARBORN,4.275056581631228
2016,INDIANA,DEARBORN,4.117567866205716
2015,INDIANA,DEARBORN,3.8584735279250357
2014,INDIANA,DEARBORN,4.214093207918126
2013,INDIANA,DEARBORN,3.7035249530709033
2021,INDIANA,FRANKLIN,4.43000515648536
2020,INDIANA,FRANKLIN,4.696719916480179
2019,INDIANA,FRANKLIN,3.8711742307819317
2018,INDIANA,FRANKLIN,4.717041041051211
2017,INDIANA,FRANKLIN,4.513829795340874
2016,INDIANA,FRANKLIN,4.452866421627773
2015,INDIANA,FRANKLIN,4.633216402195698
2014,INDIANA,FRANKLIN,4.930412849047066
2013,INDIANA,FRANKLIN,4.551931903911562
2021,INDIANA,JEFFERSON,4.333479814772949
2020,INDIANA,JEFFERSON,4.191231942775714
2019,INDIANA,JEFFERSON,3.139613746224716
2018,INDIANA,JEFFERSON,4.699260057051557
2017,INDIANA,JEFFERSON,4.262355878774332
2016,INDIANA,JEFFERSON,3.77972917021228
2015,INDIANA,JEFFERSON,3.8559333873536565
2014,INDIANA,JEFFERSON,4.775464274192934
2021,INDIANA,JENNINGS,4.3665016422008796
2020,INDIANA,JENNINGS,4.498588951912599
2019,INDIANA,JENNINGS,3.4393503336474645
2018,INDIANA,JENNINGS,4.612895277624664
2017,INDIANA,JENNINGS,4.353800939343984
2016,INDIANA,JENNINGS,3.9778601347798586
2015,INDIANA,JENNINGS,4.07184533592089
2014,INDIANA,JENNINGS,4.739902306193625
2013,INDIANA,JENNINGS,3.9727798536371006
2021,INDIANA,OHIO,3.5917587679302176
2020,INDIANA,OHIO,3.919436901638137
2019,INDIANA,OHIO,3.4596714582184975
2018,INDIANA,OHIO,4.572253028482597
2017,INDIANA,OHIO,4.3385600959157085
2016,INDIANA,OHIO,3.8102108570688302
2015,INDIANA,OHIO,4.127728428491233
2014,INDIANA,OHIO,4.643376964481215
2021,INDIANA,RIPLEY,4.402063610200189
2020,INDIANA,RIPLEY,4.531610779340529
2018,INDIANA,RIPLEY,4.645917105052594
2017,INDIANA,RIPLEY,4.722121322193971
2016,INDIANA,RIPLEY,4.0108819622077885
2015,INDIANA,RIPLEY,4.031203086778822
2014,INDIANA,RIPLEY,4.5290706387691495
2013,INDIANA,RIPLEY,4.323319252487432
2021,INDIANA,SCOTT,4.318238971344674
2018,INDIANA,SCOTT,4.577333309625354
2017,INDIANA,SCOTT,4.239494613631918
2016,INDIANA,SCOTT,3.6120798925012507
2015,INDIANA,SCOTT,4.262355878774332
2014,INDIANA,SCOTT,4.844048069620173
2013,INDIANA,SCOTT,4.178531239918817
2021,INDIANA,SWITZERLAND,4.419844594199843
2020,INDIANA,SWITZERLAND,4.628136121052939
2019,INDIANA,SWITZERLAND,3.137073605653337
2018,INDIANA,SWITZERLAND,4.521450217055012
2017,INDIANA,SWITZERLAND,4.341100236487088
2016,INDIANA,SWITZERLAND,4.018502383921926
2015,INDIANA,SWITZERLAND,4.018502383921926
2014,INDIANA,SWITZERLAND,4.1683706776333
2021,INDIANA,OTHER COUNTIES,4.8415079290487935
2020,INDIANA,OTHER COUNTIES,4.064224914206752
2019,IOWA,OTHER (COMBINED) COUNTIES,4.856748772477069
2021,IOWA,BUENA VISTA,5.199667749613264
2020,IOWA,BUENA VISTA,4.671318510766386
2019,IOWA,BUENA VISTA,4.846588210191553
2018,IOWA,BUENA VISTA,4.905011443333274
2017,IOWA,BUENA VISTA,4.772924133621555
2016,IOWA,BUENA VISTA,5.108222689043612
2015,IOWA,BUENA VISTA,5.148864938185679
2014,IOWA,BUENA VISTA,4.371581923343638
2013,IOWA,BUENA VISTA,4.076925617063648
2020,IOWA,CHEROKEE,4.717041041051211
2019,IOWA,CHEROKEE,5.3063536536111915
2018,IOWA,CHEROKEE,5.418119838751877
2017,IOWA,CHEROKEE,5.174266343899471
2016,IOWA,CHEROKEE,5.580688835320147
2015,IOWA,CHEROKEE,5.324134637610846
2014,IOWA,CHEROKEE,4.663698089052248
2013,IOWA,CHEROKEE,4.701800197622936
2021,IOWA,CLAY,5.186967046756368
2020,IOWA,CLAY,4.269976300488469
2019,IOWA,CLAY,4.711960759908454
2018,IOWA,CLAY,4.026122805636064
2017,IOWA,CLAY,5.011697347331202
2016,IOWA,CLAY,5.131083954186025
2015,IOWA,CLAY,5.151405078757059
2014,IOWA,CLAY,4.224253770203643
2013,IOWA,CLAY,4.247115035346056
2021,IOWA,DICKINSON,4.534150919911908
2020,IOWA,DICKINSON,4.628136121052939
2019,IOWA,DICKINSON,4.318238971344674
2018,IOWA,DICKINSON,4.074385476492269
2017,IOWA,DICKINSON,4.98375580104603
2016,IOWA,DICKINSON,4.775464274192934
2015,IOWA,DICKINSON,4.940573411332584
2014,IOWA,DICKINSON,4.0108819622077885
2013,IOWA,DICKINSON,4.125188287919854
2021,IOWA,EMMET,4.656077667338111
2020,IOWA,EMMET,4.727201603336729
2018,IOWA,EMMET,3.9575390102088255
2017,IOWA,EMMET,5.336835340467742
2016,IOWA,EMMET,5.042179034187752
2015,IOWA,EMMET,5.164105781613955
2014,IOWA,EMMET,4.191231942775714
2013,IOWA,EMMET,4.226793910775022
2021,IOWA,LYON,5.522265602178424
2020,IOWA,LYON,5.004076925617063
2019,IOWA,LYON,4.739902306193625
2018,IOWA,LYON,4.902471302761895
2017,IOWA,LYON,5.560367710749113
2016,IOWA,LYON,5.255550842183607
2015,IOWA,LYON,4.9786755199032715
2014,IOWA,LYON,4.3919030479146715
2013,IOWA,LYON,4.838967788477414
2021,IOWA,O BRIEN,5.4435212444656695
2020,IOWA,O BRIEN,5.067580439901544
2019,IOWA,O BRIEN,5.204748030756022
2018,IOWA,O BRIEN,5.120923391900508
2017,IOWA,O BRIEN,5.430820541608773
2016,IOWA,O BRIEN,5.352076183896017
2015,IOWA,O BRIEN,5.21236845247016
2014,IOWA,O BRIEN,4.579873450196734
2013,IOWA,O BRIEN,4.960894535903617
2021,IOWA,OSCEOLA,5.30889379418257
2020,IOWA,OSCEOLA,4.7068804787656955
2019,IOWA,OSCEOLA,4.635756542767077
2018,IOWA,OSCEOLA,4.577333309625354
2017,IOWA,OSCEOLA,5.37493744903843
2016,IOWA,OSCEOLA,5.174266343899471
2015,IOWA,OSCEOLA,5.199667749613264
2014,IOWA,OSCEOLA,4.455406562199152
2013,IOWA,OSCEOLA,4.62305583991018
2021,IOWA,PALO ALTO,4.854208631905689
2020,IOWA,PALO ALTO,4.600194574767768
2019,IOWA,PALO ALTO,5.037098753044994
2018,IOWA,PALO ALTO,4.0108819622077885
2017,IOWA,PALO ALTO,4.963434676474996
2016,IOWA,PALO ALTO,4.9786755199032715
2015,IOWA,PALO ALTO,5.01677762847396
2014,IOWA,PALO ALTO,4.181071380490196
2013,IOWA,PALO ALTO,4.287757284488124
2021,IOWA,PLYMOUTH,4.8694494753339645
2019,IOWA,PLYMOUTH,5.532426164463942
2018,IOWA,PLYMOUTH,5.430820541608773
2017,IOWA,PLYMOUTH,4.902471302761895
2016,IOWA,PLYMOUTH,5.313974075325328
2015,IOWA,PLYMOUTH,5.171726203328093
2014,IOWA,PLYMOUTH,4.757683290193279
2013,IOWA,PLYMOUTH,4.798325539335347
2021,IOWA,POCAHONTAS,5.458762087893945
2020,IOWA,POCAHONTAS,4.729741743908107
2018,IOWA,POCAHONTAS,4.551931903911562
2017,IOWA,POCAHONTAS,4.849128350762932
2016,IOWA,POCAHONTAS,5.253010701612228
2015,IOWA,POCAHONTAS,5.219988874184297
2014,IOWA,POCAHONTAS,4.440165718770877
2013,IOWA,POCAHONTAS,4.160750255919163
2021,IOWA,SIOUX,5.6314916467477305
2020,IOWA,SIOUX,5.126003673043266
2019,IOWA,SIOUX,4.8821501781908605
2018,IOWA,SIOUX,5.382557870752568
2017,IOWA,SIOUX,5.606090241033939
2016,IOWA,SIOUX,5.390178292466705
2015,IOWA,SIOUX,5.1285438136146455
2014,IOWA,SIOUX,4.7602234307646585
2013,IOWA,SIOUX,4.930412849047066
2021,IOWA,BUTLER,5.222529014755676
2020,IOWA,BUTLER,4.8973910216191365
2019,IOWA,BUTLER,5.321594497039467
2018,IOWA,BUTLER,5.367317027324293
2017,IOWA,BUTLER,5.369857167895671
2016,IOWA,BUTLER,5.265711404469124
2015,IOWA,BUTLER,4.910091724476033
2014,IOWA,BUTLER,4.259815738202952
2013,IOWA,BUTLER,4.551931903911562
2021,IOWA,CERRO GORDO,5.103142407900854
2020,IOWA,CERRO GORDO,4.635756542767077
2019,IOWA,CERRO GORDO,4.871989615905345
2018,IOWA,CERRO GORDO,4.684019213623282
2017,IOWA,CERRO GORDO,5.3063536536111915
2016,IOWA,CERRO GORDO,4.91771214619017
2015,IOWA,CERRO GORDO,5.001536785045685
2014,IOWA,CERRO GORDO,4.275056581631228
2013,IOWA,CERRO GORDO,4.142969271919508
2021,IOWA,FLOYD,5.235229717612572
2020,IOWA,FLOYD,4.7602234307646585
2019,IOWA,FLOYD,5.153945219328438
2018,IOWA,FLOYD,4.684019213623282
2017,IOWA,FLOYD,5.166645922185334
2016,IOWA,FLOYD,4.98629594161741
2015,IOWA,FLOYD,4.9913762227601675
2014,IOWA,FLOYD,4.135348850205371
2013,IOWA,FLOYD,4.318238971344674
2021,IOWA,FRANKLIN,5.0752008616156825
2020,IOWA,FRANKLIN,4.574793169053976
2019,IOWA,FRANKLIN,5.148864938185679
2018,IOWA,FRANKLIN,5.189507187327747
2017,IOWA,FRANKLIN,5.235229717612572
2016,IOWA,FRANKLIN,5.202207890184643
2015,IOWA,FRANKLIN,5.085361423901198
2014,IOWA,FRANKLIN,4.211553067346747
2013,IOWA,FRANKLIN,4.562092466197079
2021,IOWA,HANCOCK,5.357156465038775
2020,IOWA,HANCOCK,5.08028114275844
2019,IOWA,HANCOCK,4.910091724476033
2018,IOWA,HANCOCK,4.488428389627082
2017,IOWA,HANCOCK,5.085361423901198
2016,IOWA,HANCOCK,5.0879015644725785
2015,IOWA,HANCOCK,5.110762829614991
2014,IOWA,HANCOCK,4.417304453628464
2013,IOWA,HANCOCK,4.315698830773295
2021,IOWA,HUMBOLDT,5.240309998755332
2020,IOWA,HUMBOLDT,4.785624836478451
2019,IOWA,HUMBOLDT,5.0472593153305105
2018,IOWA,HUMBOLDT,4.122648147348475
2017,IOWA,HUMBOLDT,5.103142407900854
2016,IOWA,HUMBOLDT,5.235229717612572
2015,IOWA,HUMBOLDT,4.948193833046721
2014,IOWA,HUMBOLDT,4.493508670769841
